scene_id,room_type,layout_variant,source_config_id,relation_id,subject_class,object_class,predicate,subject_index,object_index,status,is_satisfied,failure_reason,dx,dy,dz,d_xz
bedroom:52982a7b-ed79-44e6-bb37-f878754c07d3_MasterBedroom-424,bedroom,random_movement_matched_seed1,eg06_random_seed1,r001,ceiling lamp,double bed,above,3,0,evaluated,1,,-0.3547035888888961,2.258752511908066,0.04169565985367063,0.35714585818863415
bedroom:52982a7b-ed79-44e6-bb37-f878754c07d3_MasterBedroom-424,bedroom,random_movement_matched_seed2,eg06_random_seed2,r000,wardrobe,double bed,behind,1,0,evaluated,1,,0.2136206041594111,0.6641581700995036,-1.727689707195058,1.7408461985107062
bedroom:52982a7b-ed79-44e6-bb37-f878754c07d3_MasterBedroom-424,bedroom,random_movement_matched_seed2,eg06_random_seed2,r001,ceiling lamp,double bed,above,3,0,evaluated,1,,-0.3547035888888961,2.258752511908066,0.04169565985367063,0.35714585818863415
bedroom:54bdf809-f190-48e7-9b25-a9986077fc0f_SecondBedroom-32238,bedroom,baseline,instructscene_baseline,r000,double bed,nightstand,in front of,2,0,evaluated,1,,0.9639394695943149,0.8467945321480441,1.3228948547311878,1.6368353911484257
bedroom:54bdf809-f190-48e7-9b25-a9986077fc0f_SecondBedroom-32238,bedroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,r000,double bed,nightstand,in front of,2,0,evaluated,1,,0.9639394695943149,0.8467945321480441,1.3228948547311878,1.6368353911484257
bedroom:54bdf809-f190-48e7-9b25-a9986077fc0f_SecondBedroom-32238,bedroom,generic_relation_optimizer,eg06_generic_budget_matched,r000,double bed,nightstand,in front of,2,0,evaluated,1,,0.9639394695943149,0.8467945321480441,1.3228948547311878,1.6368353911484257
bedroom:54bdf809-f190-48e7-9b25-a9986077fc0f_SecondBedroom-32238,bedroom,random_movement_matched_seed0,eg06_random_seed0,r000,double bed,nightstand,in front of,2,0,evaluated,1,,0.9639394695943149,0.8467945321480441,1.3228948547311878,1.6368353911484257
bedroom:54bdf809-f190-48e7-9b25-a9986077fc0f_SecondBedroom-32238,bedroom,random_movement_matched_seed1,eg06_random_seed1,r000,double bed,nightstand,in front of,2,0,evaluated,1,,0.9639394695943149,0.8467945321480441,1.3228948547311878,1.6368353911484257
bedroom:54bdf809-f190-48e7-9b25-a9986077fc0f_SecondBedroom-32238,bedroom,random_movement_matched_seed2,eg06_random_seed2,r000,double bed,nightstand,in front of,2,0,evaluated,1,,0.9639394695943149,0.8467945321480441,1.3228948547311878,1.6368353911484257
bedroom:55963844-bffe-4151-b0c0-9eb62e8aa454_SecondBedroom-258160,bedroom,baseline,instructscene_baseline,r000,wardrobe,single bed,left,2,5,evaluated,1,,-1.3398099647822068,0.48126501115710696,-0.24250419058075234,1.361579606258453
bedroom:55963844-bffe-4151-b0c0-9eb62e8aa454_SecondBedroom-258160,bedroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,r000,wardrobe,single bed,left,2,5,evaluated,1,,-1.3398099647822068,0.48126501115710696,-0.24250419058075234,1.361579606258453
bedroom:55963844-bffe-4151-b0c0-9eb62e8aa454_SecondBedroom-258160,bedroom,generic_relation_optimizer,eg06_generic_budget_matched,r000,wardrobe,single bed,left,2,5,evaluated,1,,-1.3398099647822068,0.48126501115710696,-0.24250419058075234,1.361579606258453
bedroom:55963844-bffe-4151-b0c0-9eb62e8aa454_SecondBedroom-258160,bedroom,random_movement_matched_seed0,eg06_random_seed0,r000,wardrobe,single bed,left,2,5,evaluated,1,,-1.3398099647822068,0.48126501115710696,-0.24250419058075234,1.361579606258453
bedroom:55963844-bffe-4151-b0c0-9eb62e8aa454_SecondBedroom-258160,bedroom,random_movement_matched_seed1,eg06_random_seed1,r000,wardrobe,single bed,left,2,5,evaluated,1,,-1.3398099647822068,0.48126501115710696,-0.24250419058075234,1.361579606258453
bedroom:55963844-bffe-4151-b0c0-9eb62e8aa454_SecondBedroom-258160,bedroom,random_movement_matched_seed2,eg06_random_seed2,r000,wardrobe,single bed,left,2,5,evaluated,1,,-1.3398099647822068,0.48126501115710696,-0.24250419058075234,1.361579606258453
bedroom:56fedd11-b226-4c51-8d89-552caf24487b_SecondBedroom-19232,bedroom,baseline,instructscene_baseline,r000,double bed,pendant lamp,below,0,2,evaluated,1,,-0.3059213347045864,-1.8437194417964053,-0.04012643978821595,0.30854172197210683
bedroom:56fedd11-b226-4c51-8d89-552caf24487b_SecondBedroom-19232,bedroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,r000,double bed,pendant lamp,below,0,2,evaluated,1,,-0.3059213347045864,-1.8437194417964053,-0.04012643978821595,0.30854172197210683
bedroom:56fedd11-b226-4c51-8d89-552caf24487b_SecondBedroom-19232,bedroom,generic_relation_optimizer,eg06_generic_budget_matched,r000,double bed,pendant lamp,below,0,2,evaluated,1,,-0.3059213347045864,-1.8437194417964053,-0.04012643978821595,0.30854172197210683
bedroom:56fedd11-b226-4c51-8d89-552caf24487b_SecondBedroom-19232,bedroom,random_movement_matched_seed0,eg06_random_seed0,r000,double bed,pendant lamp,below,0,2,evaluated,1,,-0.3059213347045864,-1.8437194417964053,-0.04012643978821595,0.30854172197210683
bedroom:56fedd11-b226-4c51-8d89-552caf24487b_SecondBedroom-19232,bedroom,random_movement_matched_seed1,eg06_random_seed1,r000,double bed,pendant lamp,below,0,2,evaluated,1,,-0.3059213347045864,-1.8437194417964053,-0.04012643978821595,0.30854172197210683
bedroom:56fedd11-b226-4c51-8d89-552caf24487b_SecondBedroom-19232,bedroom,random_movement_matched_seed2,eg06_random_seed2,r000,double bed,pendant lamp,below,0,2,evaluated,1,,-0.3059213347045864,-1.8437194417964053,-0.04012643978821595,0.30854172197210683
bedroom:578810bc-9d89-4852-921f-fb51ca7fbc53_SecondBedroom-6685,bedroom,baseline,instructscene_baseline,r000,wardrobe,double bed,in front of,4,1,evaluated,1,,-0.03434930433725869,0.4390815071054476,1.5961051835835316,1.5964747513727464
bedroom:578810bc-9d89-4852-921f-fb51ca7fbc53_SecondBedroom-6685,bedroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,r000,wardrobe,double bed,in front of,4,1,evaluated,1,,-0.03434930433725869,0.4390815071054476,1.5961051835835316,1.5964747513727464
bedroom:578810bc-9d89-4852-921f-fb51ca7fbc53_SecondBedroom-6685,bedroom,generic_relation_optimizer,eg06_generic_budget_matched,r000,wardrobe,double bed,in front of,4,1,evaluated,1,,-0.03434930433725869,0.4390815071054476,1.5961051835835316,1.5964747513727464
bedroom:578810bc-9d89-4852-921f-fb51ca7fbc53_SecondBedroom-6685,bedroom,random_movement_matched_seed0,eg06_random_seed0,r000,wardrobe,double bed,in front of,4,1,evaluated,1,,-0.03434930433725869,0.4390815071054476,1.5961051835835316,1.5964747513727464
bedroom:578810bc-9d89-4852-921f-fb51ca7fbc53_SecondBedroom-6685,bedroom,random_movement_matched_seed1,eg06_random_seed1,r000,wardrobe,double bed,in front of,4,1,evaluated,1,,-0.03434930433725869,0.4390815071054476,1.5961051835835316,1.5964747513727464
bedroom:578810bc-9d89-4852-921f-fb51ca7fbc53_SecondBedroom-6685,bedroom,random_movement_matched_seed2,eg06_random_seed2,r000,wardrobe,double bed,in front of,4,1,evaluated,1,,-0.03434930433725869,0.4390815071054476,1.5961051835835316,1.5964747513727464
bedroom:591bd837-693c-4f91-bef7-fabf1c0ea146_SecondBedroom-24334,bedroom,baseline,instructscene_baseline,r000,wardrobe,desk,left,1,0,evaluated,1,,-1.8941677085591695,0.26523193034064907,-0.9606758267138322,2.1238571873317187
bedroom:591bd837-693c-4f91-bef7-fabf1c0ea146_SecondBedroom-24334,bedroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,r000,wardrobe,desk,left,1,0,evaluated,1,,-1.8941677085591695,0.26523193034064907,-0.9606758267138322,2.1238571873317187
bedroom:591bd837-693c-4f91-bef7-fabf1c0ea146_SecondBedroom-24334,bedroom,generic_relation_optimizer,eg06_generic_budget_matched,r000,wardrobe,desk,left,1,0,evaluated,1,,-1.8941677085591695,0.26523193034064907,-0.9606758267138322,2.1238571873317187
bedroom:591bd837-693c-4f91-bef7-fabf1c0ea146_SecondBedroom-24334,bedroom,random_movement_matched_seed0,eg06_random_seed0,r000,wardrobe,desk,left,1,0,evaluated,1,,-1.8941677085591695,0.26523193034064907,-0.9606758267138322,2.1238571873317187
bedroom:591bd837-693c-4f91-bef7-fabf1c0ea146_SecondBedroom-24334,bedroom,random_movement_matched_seed1,eg06_random_seed1,r000,wardrobe,desk,left,1,0,evaluated,1,,-1.8941677085591695,0.26523193034064907,-0.9606758267138322,2.1238571873317187
bedroom:591bd837-693c-4f91-bef7-fabf1c0ea146_SecondBedroom-24334,bedroom,random_movement_matched_seed2,eg06_random_seed2,r000,wardrobe,desk,left,1,0,evaluated,1,,-1.8941677085591695,0.26523193034064907,-0.9606758267138322,2.1238571873317187
bedroom:5a81f6c1-4742-45b0-9a1c-61fefae41430_Bedroom-35352,bedroom,baseline,instructscene_baseline,r000,double bed,wardrobe,right,4,1,evaluated,1,,2.0778077656311966,-0.5330860268870272,-0.22635023974082813,2.0901003664771785
bedroom:5a81f6c1-4742-45b0-9a1c-61fefae41430_Bedroom-35352,bedroom,baseline,instructscene_baseline,r001,wardrobe,double bed,left,1,4,evaluated,1,,-2.0778077656311966,0.5330860268870272,0.22635023974082813,2.0901003664771785
bedroom:5a81f6c1-4742-45b0-9a1c-61fefae41430_Bedroom-35352,bedroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,r000,double bed,wardrobe,right,4,1,evaluated,1,,2.0778077656311966,-0.5330860268870272,-0.22635023974082813,2.0901003664771785
bedroom:5a81f6c1-4742-45b0-9a1c-61fefae41430_Bedroom-35352,bedroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,r001,wardrobe,double bed,left,1,4,evaluated,1,,-2.0778077656311966,0.5330860268870272,0.22635023974082813,2.0901003664771785
bedroom:5a81f6c1-4742-45b0-9a1c-61fefae41430_Bedroom-35352,bedroom,generic_relation_optimizer,eg06_generic_budget_matched,r000,double bed,wardrobe,right,4,1,evaluated,1,,2.0778077656311966,-0.5330860268870272,-0.22635023974082813,2.0901003664771785
bedroom:5a81f6c1-4742-45b0-9a1c-61fefae41430_Bedroom-35352,bedroom,generic_relation_optimizer,eg06_generic_budget_matched,r001,wardrobe,double bed,left,1,4,evaluated,1,,-2.0778077656311966,0.5330860268870272,0.22635023974082813,2.0901003664771785
bedroom:5a81f6c1-4742-45b0-9a1c-61fefae41430_Bedroom-35352,bedroom,random_movement_matched_seed0,eg06_random_seed0,r000,double bed,wardrobe,right,4,1,evaluated,1,,2.0778077656311966,-0.5330860268870272,-0.22635023974082813,2.0901003664771785
bedroom:5a81f6c1-4742-45b0-9a1c-61fefae41430_Bedroom-35352,bedroom,random_movement_matched_seed0,eg06_random_seed0,r001,wardrobe,double bed,left,1,4,evaluated,1,,-2.0778077656311966,0.5330860268870272,0.22635023974082813,2.0901003664771785
bedroom:5a81f6c1-4742-45b0-9a1c-61fefae41430_Bedroom-35352,bedroom,random_movement_matched_seed1,eg06_random_seed1,r000,double bed,wardrobe,right,4,1,evaluated,1,,2.0778077656311966,-0.5330860268870272,-0.22635023974082813,2.0901003664771785
bedroom:5a81f6c1-4742-45b0-9a1c-61fefae41430_Bedroom-35352,bedroom,random_movement_matched_seed1,eg06_random_seed1,r001,wardrobe,double bed,left,1,4,evaluated,1,,-2.0778077656311966,0.5330860268870272,0.22635023974082813,2.0901003664771785
bedroom:5a81f6c1-4742-45b0-9a1c-61fefae41430_Bedroom-35352,bedroom,random_movement_matched_seed2,eg06_random_seed2,r000,double bed,wardrobe,right,4,1,evaluated,1,,2.0778077656311966,-0.5330860268870272,-0.22635023974082813,2.0901003664771785
bedroom:5a81f6c1-4742-45b0-9a1c-61fefae41430_Bedroom-35352,bedroom,random_movement_matched_seed2,eg06_random_seed2,r001,wardrobe,double bed,left,1,4,evaluated,1,,-2.0778077656311966,0.5330860268870272,0.22635023974082813,2.0901003664771785
bedroom:5bd22e7d-960b-4e14-93bd-f955001f799e_MasterBedroom-4284,bedroom,baseline,instructscene_baseline,r000,double bed,nightstand,in front of,2,0,evaluated,0,predicate_failed,0.8258988942831733,0.38127105322801325,-1.2597966337858657,1.5063852568570786
bedroom:5bd22e7d-960b-4e14-93bd-f955001f799e_MasterBedroom-4284,bedroom,baseline,instructscene_baseline,r001,nightstand,double bed,in front of,0,2,evaluated,1,,-0.8258988942831733,-0.38127105322801325,1.2597966337858657,1.5063852568570786
bedroom:5bd22e7d-960b-4e14-93bd-f955001f799e_MasterBedroom-4284,bedroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,r000,double bed,nightstand,in front of,2,0,evaluated,0,predicate_failed,0.8258988942831733,0.38127105322801325,-1.2597966337858657,1.5063852568570786
bedroom:5bd22e7d-960b-4e14-93bd-f955001f799e_MasterBedroom-4284,bedroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,r001,nightstand,double bed,in front of,0,2,evaluated,1,,-0.8258988942831733,-0.38127105322801325,1.2597966337858657,1.5063852568570786
bedroom:5bd22e7d-960b-4e14-93bd-f955001f799e_MasterBedroom-4284,bedroom,generic_relation_optimizer,eg06_generic_budget_matched,r000,double bed,nightstand,in front of,2,0,evaluated,0,predicate_failed,0.8258988942831733,0.38127105322801325,-1.2597966337858657,1.5063852568570786
bedroom:5bd22e7d-960b-4e14-93bd-f955001f799e_MasterBedroom-4284,bedroom,generic_relation_optimizer,eg06_generic_budget_matched,r001,nightstand,double bed,in front of,0,2,evaluated,1,,-0.8258988942831733,-0.38127105322801325,1.2597966337858657,1.5063852568570786
bedroom:5bd22e7d-960b-4e14-93bd-f955001f799e_MasterBedroom-4284,bedroom,random_movement_matched_seed0,eg06_random_seed0,r000,double bed,nightstand,in front of,2,0,evaluated,0,predicate_failed,0.8258988942831733,0.38127105322801325,-1.2597966337858657,1.5063852568570786
bedroom:5bd22e7d-960b-4e14-93bd-f955001f799e_MasterBedroom-4284,bedroom,random_movement_matched_seed0,eg06_random_seed0,r001,nightstand,double bed,in front of,0,2,evaluated,1,,-0.8258988942831733,-0.38127105322801325,1.2597966337858657,1.5063852568570786
bedroom:5bd22e7d-960b-4e14-93bd-f955001f799e_MasterBedroom-4284,bedroom,random_movement_matched_seed1,eg06_random_seed1,r000,double bed,nightstand,in front of,2,0,evaluated,0,predicate_failed,0.8258988942831733,0.38127105322801325,-1.2597966337858657,1.5063852568570786
bedroom:5bd22e7d-960b-4e14-93bd-f955001f799e_MasterBedroom-4284,bedroom,random_movement_matched_seed1,eg06_random_seed1,r001,nightstand,double bed,in front of,0,2,evaluated,1,,-0.8258988942831733,-0.38127105322801325,1.2597966337858657,1.5063852568570786
bedroom:5bd22e7d-960b-4e14-93bd-f955001f799e_MasterBedroom-4284,bedroom,random_movement_matched_seed2,eg06_random_seed2,r000,double bed,nightstand,in front of,2,0,evaluated,0,predicate_failed,0.8258988942831733,0.38127105322801325,-1.2597966337858657,1.5063852568570786
bedroom:5bd22e7d-960b-4e14-93bd-f955001f799e_MasterBedroom-4284,bedroom,random_movement_matched_seed2,eg06_random_seed2,r001,nightstand,double bed,in front of,0,2,evaluated,1,,-0.8258988942831733,-0.38127105322801325,1.2597966337858657,1.5063852568570786
bedroom:5e024c0f-0bca-4074-ac77-4b72a7629d0a_MasterBedroom-1069,bedroom,baseline,instructscene_baseline,r000,double bed,nightstand,left,3,0,evaluated,0,predicate_failed,1.2284791482741926,0.26696752314050254,-0.9805053488783746,1.5717988920099126
bedroom:5e024c0f-0bca-4074-ac77-4b72a7629d0a_MasterBedroom-1069,bedroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,r000,double bed,nightstand,left,3,0,evaluated,0,predicate_failed,1.2284791482741926,0.26696752314050254,-0.9805053488783746,1.5717988920099126
bedroom:5e024c0f-0bca-4074-ac77-4b72a7629d0a_MasterBedroom-1069,bedroom,generic_relation_optimizer,eg06_generic_budget_matched,r000,double bed,nightstand,left,3,0,evaluated,0,predicate_failed,1.2284791482741926,0.26696752314050254,-0.9805053488783746,1.5717988920099126
bedroom:5e024c0f-0bca-4074-ac77-4b72a7629d0a_MasterBedroom-1069,bedroom,random_movement_matched_seed0,eg06_random_seed0,r000,double bed,nightstand,left,3,0,evaluated,0,predicate_failed,1.2284791482741926,0.26696752314050254,-0.9805053488783746,1.5717988920099126
bedroom:5e024c0f-0bca-4074-ac77-4b72a7629d0a_MasterBedroom-1069,bedroom,random_movement_matched_seed1,eg06_random_seed1,r000,double bed,nightstand,left,3,0,evaluated,0,predicate_failed,1.2284791482741926,0.26696752314050254,-0.9805053488783746,1.5717988920099126
bedroom:5e024c0f-0bca-4074-ac77-4b72a7629d0a_MasterBedroom-1069,bedroom,random_movement_matched_seed2,eg06_random_seed2,r000,double bed,nightstand,left,3,0,evaluated,0,predicate_failed,1.2284791482741926,0.26696752314050254,-0.9805053488783746,1.5717988920099126
bedroom:5e7daec3-6980-46cc-855d-8465774001a4_MasterBedroom-113,bedroom,baseline,instructscene_baseline,r000,nightstand,nightstand,behind,0,0,evaluated,0,predicate_failed,0.0,0.0,0.0,0.0
bedroom:5e7daec3-6980-46cc-855d-8465774001a4_MasterBedroom-113,bedroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,r000,nightstand,nightstand,behind,0,0,evaluated,0,predicate_failed,0.0,0.0,0.0,0.0
bedroom:5e7daec3-6980-46cc-855d-8465774001a4_MasterBedroom-113,bedroom,generic_relation_optimizer,eg06_generic_budget_matched,r000,nightstand,nightstand,behind,0,0,evaluated,0,predicate_failed,0.0,0.0,0.0,0.0
bedroom:5e7daec3-6980-46cc-855d-8465774001a4_MasterBedroom-113,bedroom,random_movement_matched_seed0,eg06_random_seed0,r000,nightstand,nightstand,behind,0,0,evaluated,0,predicate_failed,0.0,0.0,0.0,0.0
bedroom:5e7daec3-6980-46cc-855d-8465774001a4_MasterBedroom-113,bedroom,random_movement_matched_seed1,eg06_random_seed1,r000,nightstand,nightstand,behind,0,0,evaluated,0,predicate_failed,0.0,0.0,0.0,0.0
bedroom:5e7daec3-6980-46cc-855d-8465774001a4_MasterBedroom-113,bedroom,random_movement_matched_seed2,eg06_random_seed2,r000,nightstand,nightstand,behind,0,0,evaluated,0,predicate_failed,0.0,0.0,0.0,0.0
bedroom:5f27b15d-9586-47a1-9875-075c68a95b05_SecondBedroom-48968,bedroom,baseline,instructscene_baseline,r000,desk,nightstand,right,5,1,evaluated,1,,3.4732176634538643,0.19162884089744864,1.4463606445007378,3.7623397044510094
bedroom:5f27b15d-9586-47a1-9875-075c68a95b05_SecondBedroom-48968,bedroom,baseline,instructscene_baseline,r001,desk,double bed,right,5,2,evaluated,1,,2.5120023920887293,0.09980448086906568,-0.07093186846284816,2.5130036505789497
bedroom:5f27b15d-9586-47a1-9875-075c68a95b05_SecondBedroom-48968,bedroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,r000,desk,nightstand,right,5,1,evaluated,1,,2.536608843647861,0.19162884089744864,0.7481803226228979,2.644647088144776
bedroom:5f27b15d-9586-47a1-9875-075c68a95b05_SecondBedroom-48968,bedroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,r001,desk,double bed,right,5,2,evaluated,1,,1.5753935722827266,0.09980448086906568,-0.769112190340688,1.7531110828810537
bedroom:5f27b15d-9586-47a1-9875-075c68a95b05_SecondBedroom-48968,bedroom,generic_relation_optimizer,eg06_generic_budget_matched,r000,desk,nightstand,right,5,1,evaluated,1,,3.4732176634538643,0.19162884089744864,1.4463606445007378,3.7623397044510094
bedroom:5f27b15d-9586-47a1-9875-075c68a95b05_SecondBedroom-48968,bedroom,generic_relation_optimizer,eg06_generic_budget_matched,r001,desk,double bed,right,5,2,evaluated,1,,2.5120023920887293,0.09980448086906568,-0.07093186846284816,2.5130036505789497
bedroom:5f27b15d-9586-47a1-9875-075c68a95b05_SecondBedroom-48968,bedroom,random_movement_matched_seed0,eg06_random_seed0,r000,desk,nightstand,right,5,1,evaluated,1,,4.428581898401947,0.19162884089744864,2.1186485454612587,4.909277878674063
bedroom:5f27b15d-9586-47a1-9875-075c68a95b05_SecondBedroom-48968,bedroom,random_movement_matched_seed0,eg06_random_seed0,r001,desk,double bed,right,5,2,evaluated,1,,3.467366627036812,0.09980448086906568,0.6013560324976726,3.5191277902500184
bedroom:5f27b15d-9586-47a1-9875-075c68a95b05_SecondBedroom-48968,bedroom,random_movement_matched_seed1,eg06_random_seed1,r000,desk,nightstand,right,5,1,evaluated,1,,3.0584557412609983,0.19162884089744864,2.538452394810535,3.9746562218601627
bedroom:5f27b15d-9586-47a1-9875-075c68a95b05_SecondBedroom-48968,bedroom,random_movement_matched_seed1,eg06_random_seed1,r001,desk,double bed,right,5,2,evaluated,1,,2.0972404698958638,0.09980448086906568,1.0211598818469492,2.332634796289959
bedroom:5f27b15d-9586-47a1-9875-075c68a95b05_SecondBedroom-48968,bedroom,random_movement_matched_seed2,eg06_random_seed2,r000,desk,nightstand,right,5,1,evaluated,1,,2.3098422397251954,0.19162884089744864,1.3402971415415266,2.6705369497618068
bedroom:5f27b15d-9586-47a1-9875-075c68a95b05_SecondBedroom-48968,bedroom,random_movement_matched_seed2,eg06_random_seed2,r001,desk,double bed,right,5,2,evaluated,1,,1.348626968360061,0.09980448086906568,-0.1769953714220594,1.3601919207570972
bedroom:61a0705d-2f6b-4086-a80d-4b06a42fc876_MasterBedroom-9222,bedroom,baseline,instructscene_baseline,r000,single bed,nightstand,in front of,7,3,evaluated,1,,0.9089358316260225,0.12718135554233562,1.1540663016939772,1.4690246338027497
bedroom:61a0705d-2f6b-4086-a80d-4b06a42fc876_MasterBedroom-9222,bedroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,r000,single bed,nightstand,in front of,7,3,evaluated,1,,0.9089358316260225,0.12718135554233562,1.1540663016939772,1.4690246338027497
bedroom:61a0705d-2f6b-4086-a80d-4b06a42fc876_MasterBedroom-9222,bedroom,generic_relation_optimizer,eg06_generic_budget_matched,r000,single bed,nightstand,in front of,7,3,evaluated,1,,0.9089358316260225,0.12718135554233562,1.1540663016939772,1.4690246338027497
bedroom:61a0705d-2f6b-4086-a80d-4b06a42fc876_MasterBedroom-9222,bedroom,random_movement_matched_seed0,eg06_random_seed0,r000,single bed,nightstand,in front of,7,3,evaluated,1,,0.9089358316260225,0.12718135554233562,1.1540663016939772,1.4690246338027497
bedroom:61a0705d-2f6b-4086-a80d-4b06a42fc876_MasterBedroom-9222,bedroom,random_movement_matched_seed1,eg06_random_seed1,r000,single bed,nightstand,in front of,7,3,evaluated,1,,0.9089358316260225,0.12718135554233562,1.1540663016939772,1.4690246338027497
bedroom:61a0705d-2f6b-4086-a80d-4b06a42fc876_MasterBedroom-9222,bedroom,random_movement_matched_seed2,eg06_random_seed2,r000,single bed,nightstand,in front of,7,3,evaluated,1,,0.9089358316260225,0.12718135554233562,1.1540663016939772,1.4690246338027497
bedroom:61b7fad2-bbac-4728-a5e1-c574cfcf14e6_Bedroom-32051,bedroom,baseline,instructscene_baseline,r000,wardrobe,kids bed,left,,,missing_subject,0,missing_subject,,,,
bedroom:61b7fad2-bbac-4728-a5e1-c574cfcf14e6_Bedroom-32051,bedroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,r000,wardrobe,kids bed,left,,,missing_subject,0,missing_subject,,,,
bedroom:61b7fad2-bbac-4728-a5e1-c574cfcf14e6_Bedroom-32051,bedroom,generic_relation_optimizer,eg06_generic_budget_matched,r000,wardrobe,kids bed,left,,,missing_subject,0,missing_subject,,,,
bedroom:61b7fad2-bbac-4728-a5e1-c574cfcf14e6_Bedroom-32051,bedroom,random_movement_matched_seed0,eg06_random_seed0,r000,wardrobe,kids bed,left,,,missing_subject,0,missing_subject,,,,
bedroom:61b7fad2-bbac-4728-a5e1-c574cfcf14e6_Bedroom-32051,bedroom,random_movement_matched_seed1,eg06_random_seed1,r000,wardrobe,kids bed,left,,,missing_subject,0,missing_subject,,,,
bedroom:61b7fad2-bbac-4728-a5e1-c574cfcf14e6_Bedroom-32051,bedroom,random_movement_matched_seed2,eg06_random_seed2,r000,wardrobe,kids bed,left,,,missing_subject,0,missing_subject,,,,
bedroom:651c37ce-c0cd-47c6-843f-3aa192235e39_MasterBedroom-86835,bedroom,baseline,instructscene_baseline,r000,double bed,wardrobe,in front of,1,0,evaluated,1,,0.4048860053321146,-0.0754561452177675,1.61131056239574,1.6614013379680037
bedroom:651c37ce-c0cd-47c6-843f-3aa192235e39_MasterBedroom-86835,bedroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,r000,double bed,wardrobe,in front of,1,0,evaluated,1,,0.4048860053321146,-0.0754561452177675,1.61131056239574,1.6614013379680037
bedroom:651c37ce-c0cd-47c6-843f-3aa192235e39_MasterBedroom-86835,bedroom,generic_relation_optimizer,eg06_generic_budget_matched,r000,double bed,wardrobe,in front of,1,0,evaluated,1,,0.4048860053321146,-0.0754561452177675,1.61131056239574,1.6614013379680037
bedroom:651c37ce-c0cd-47c6-843f-3aa192235e39_MasterBedroom-86835,bedroom,random_movement_matched_seed0,eg06_random_seed0,r000,double bed,wardrobe,in front of,1,0,evaluated,1,,0.4048860053321146,-0.0754561452177675,1.61131056239574,1.6614013379680037
bedroom:651c37ce-c0cd-47c6-843f-3aa192235e39_MasterBedroom-86835,bedroom,random_movement_matched_seed1,eg06_random_seed1,r000,double bed,wardrobe,in front of,1,0,evaluated,1,,0.4048860053321146,-0.0754561452177675,1.61131056239574,1.6614013379680037
bedroom:651c37ce-c0cd-47c6-843f-3aa192235e39_MasterBedroom-86835,bedroom,random_movement_matched_seed2,eg06_random_seed2,r000,double bed,wardrobe,in front of,1,0,evaluated,1,,0.4048860053321146,-0.0754561452177675,1.61131056239574,1.6614013379680037
bedroom:651c37ce-c0cd-47c6-843f-3aa192235e39_SecondBedroom-86888,bedroom,baseline,instructscene_baseline,r000,wardrobe,nightstand,right,2,1,evaluated,1,,2.681641156837564,0.9235624005938787,-1.0919128339147153,2.895422755127958
bedroom:651c37ce-c0cd-47c6-843f-3aa192235e39_SecondBedroom-86888,bedroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,r000,wardrobe,nightstand,right,2,1,evaluated,1,,2.681641156837564,0.9235624005938787,-1.0919128339147153,2.895422755127958
bedroom:651c37ce-c0cd-47c6-843f-3aa192235e39_SecondBedroom-86888,bedroom,generic_relation_optimizer,eg06_generic_budget_matched,r000,wardrobe,nightstand,right,2,1,evaluated,1,,2.681641156837564,0.9235624005938787,-1.0919128339147153,2.895422755127958
bedroom:651c37ce-c0cd-47c6-843f-3aa192235e39_SecondBedroom-86888,bedroom,random_movement_matched_seed0,eg06_random_seed0,r000,wardrobe,nightstand,right,2,1,evaluated,1,,2.681641156837564,0.9235624005938787,-1.0919128339147153,2.895422755127958
bedroom:651c37ce-c0cd-47c6-843f-3aa192235e39_SecondBedroom-86888,bedroom,random_movement_matched_seed1,eg06_random_seed1,r000,wardrobe,nightstand,right,2,1,evaluated,1,,2.681641156837564,0.9235624005938787,-1.0919128339147153,2.895422755127958
