scene_id,room_type,layout_variant,source_config_id,n_relations,n_evaluated,n_satisfied,n_missing,n_unsupported,relation_accuracy,conditional_accuracy,has_conflicting_targets
diningroom:a62c4a8d-d297-402a-b688-5d551d889530_DiningRoom-164,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,1,0,0,0.5,0.5,0
diningroom:a9efa7e9-ca08-4e7b-84cb-a1cbe3a71211_LivingDiningRoom-43160,diningroom,baseline,instructscene_baseline,2,1,0,1,0,0.0,0.0,0
diningroom:a9efa7e9-ca08-4e7b-84cb-a1cbe3a71211_LivingDiningRoom-43160,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,1,0,1,0,0.0,0.0,0
diningroom:aa8112cc-d57e-4a9f-a425-d40e7d114b08_DiningRoom-34036,diningroom,baseline,instructscene_baseline,2,1,1,1,0,0.5,1.0,0
diningroom:aa8112cc-d57e-4a9f-a425-d40e7d114b08_DiningRoom-34036,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,1,1,1,0,0.5,1.0,0
diningroom:aba20980-69fd-436b-917a-5f1324e22852_LivingDiningRoom-26816,diningroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
diningroom:aba20980-69fd-436b-917a-5f1324e22852_LivingDiningRoom-26816,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
diningroom:af30f054-a88b-4acf-b497-5f67cbd25af6_DiningRoom-114621,diningroom,baseline,instructscene_baseline,2,2,0,0,0,0.0,0.0,0
diningroom:af30f054-a88b-4acf-b497-5f67cbd25af6_DiningRoom-114621,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,0,0,0,0.0,0.0,0
diningroom:af474567-7aec-4b7f-8e0a-9054871beb8a_DiningRoom-33238,diningroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
diningroom:af474567-7aec-4b7f-8e0a-9054871beb8a_DiningRoom-33238,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
diningroom:b0dc2c16-296a-491e-a82b-d2d7fd8fdada_LivingDiningRoom-968,diningroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
diningroom:b0dc2c16-296a-491e-a82b-d2d7fd8fdada_LivingDiningRoom-968,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
diningroom:b28a98d3-1348-478e-825d-572ee7454666_LivingDiningRoom-13555,diningroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
diningroom:b28a98d3-1348-478e-825d-572ee7454666_LivingDiningRoom-13555,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
diningroom:b9c1aec3-a600-4084-908a-c351c423a357_LivingDiningRoom-19374,diningroom,baseline,instructscene_baseline,1,0,0,1,0,0.0,0.0,0
diningroom:b9c1aec3-a600-4084-908a-c351c423a357_LivingDiningRoom-19374,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,0,0,1,0,0.0,0.0,0
diningroom:bb12eac8-8dc8-46e9-b614-f5af84404423_DiningRoom-69393,diningroom,baseline,instructscene_baseline,1,1,0,0,0,0.0,0.0,0
diningroom:bb12eac8-8dc8-46e9-b614-f5af84404423_DiningRoom-69393,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,0,0,0,0.0,0.0,0
diningroom:bb4a55db-d988-4d61-bc52-175a9a8cec51_DiningRoom-87276,diningroom,baseline,instructscene_baseline,1,1,0,0,0,0.0,0.0,0
diningroom:bb4a55db-d988-4d61-bc52-175a9a8cec51_DiningRoom-87276,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,0,0,0,0.0,0.0,0
diningroom:bbb6f659-f2da-4785-95f3-5fdcf0f66dd4_LivingDiningRoom-4850,diningroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
diningroom:bbb6f659-f2da-4785-95f3-5fdcf0f66dd4_LivingDiningRoom-4850,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
diningroom:bbf5f0c3-25b9-4288-afa1-f2545fab15ba_DiningRoom-16460,diningroom,baseline,instructscene_baseline,1,1,0,0,0,0.0,0.0,0
diningroom:bbf5f0c3-25b9-4288-afa1-f2545fab15ba_DiningRoom-16460,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,0,0,0,0.0,0.0,0
diningroom:bc3508cf-b422-480f-baa2-80fd11a6a11d_LivingDiningRoom-17385,diningroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
diningroom:bc3508cf-b422-480f-baa2-80fd11a6a11d_LivingDiningRoom-17385,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
diningroom:be37ae8e-a3aa-4202-a812-9be187c941b5_DiningRoom-31322,diningroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
diningroom:be37ae8e-a3aa-4202-a812-9be187c941b5_DiningRoom-31322,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
diningroom:be677899-49c7-4ae5-89f8-7e3b54f37f0a_LivingDiningRoom-16155,diningroom,baseline,instructscene_baseline,2,2,0,0,0,0.0,0.0,0
diningroom:be677899-49c7-4ae5-89f8-7e3b54f37f0a_LivingDiningRoom-16155,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,0,0,0,0.0,0.0,0
diningroom:bf0c006b-a15a-4357-ac71-9d0249d85d72_DiningRoom-20718,diningroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
diningroom:bf0c006b-a15a-4357-ac71-9d0249d85d72_DiningRoom-20718,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
diningroom:c05880a2-1426-4f4f-947a-cb0c2b43b913_LivingDiningRoom-14432,diningroom,baseline,instructscene_baseline,2,2,1,0,0,0.5,0.5,0
diningroom:c05880a2-1426-4f4f-947a-cb0c2b43b913_LivingDiningRoom-14432,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,1,0,0,0.5,0.5,0
diningroom:c3b5ef1d-9ca1-4c6f-b793-443d7682f970_DiningRoom-7122,diningroom,baseline,instructscene_baseline,2,2,1,0,0,0.5,0.5,0
diningroom:c3b5ef1d-9ca1-4c6f-b793-443d7682f970_DiningRoom-7122,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,1,0,0,0.5,0.5,0
diningroom:c5c99bbd-e9d2-40ff-b46c-43ed48e08864_LivingDiningRoom-7430,diningroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
diningroom:c5c99bbd-e9d2-40ff-b46c-43ed48e08864_LivingDiningRoom-7430,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
diningroom:c9f70be8-2021-4fb1-b599-da3b4e184543_LivingDiningRoom-941,diningroom,baseline,instructscene_baseline,1,1,0,0,0,0.0,0.0,0
diningroom:c9f70be8-2021-4fb1-b599-da3b4e184543_LivingDiningRoom-941,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,0,0,0,0.0,0.0,0
diningroom:cc630582-147a-4713-8a41-16912ec0af41_LivingDiningRoom-10201,diningroom,baseline,instructscene_baseline,1,1,0,0,0,0.0,0.0,0
diningroom:cc630582-147a-4713-8a41-16912ec0af41_LivingDiningRoom-10201,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,0,0,0,0.0,0.0,0
diningroom:cf969c1a-14dd-420c-8739-eda9f0705070_LivingDiningRoom-69704,diningroom,baseline,instructscene_baseline,2,2,1,0,0,0.5,0.5,0
diningroom:cf969c1a-14dd-420c-8739-eda9f0705070_LivingDiningRoom-69704,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,1,0,0,0.5,0.5,0
diningroom:d1200595-8df1-4758-983f-8b8ba63c25f6_DiningRoom-22339,diningroom,baseline,instructscene_baseline,2,2,1,0,0,0.5,0.5,0
diningroom:d1200595-8df1-4758-983f-8b8ba63c25f6_DiningRoom-22339,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,1,0,0,0.5,0.5,0
diningroom:d2832564-46fd-4bed-a477-02c848c8a60f_LivingDiningRoom-2959,diningroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
diningroom:d2832564-46fd-4bed-a477-02c848c8a60f_LivingDiningRoom-2959,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
diningroom:d370c471-53bd-4027-aafb-1e611b97946a_DiningRoom-12376,diningroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
diningroom:d370c471-53bd-4027-aafb-1e611b97946a_DiningRoom-12376,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
diningroom:d4237a89-ec0b-42da-b170-231cfa26f8a8_DiningRoom-19885,diningroom,baseline,instructscene_baseline,1,1,0,0,0,0.0,0.0,0
diningroom:d4237a89-ec0b-42da-b170-231cfa26f8a8_DiningRoom-19885,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,0,0,0,0.0,0.0,0
diningroom:d4ab07cf-fc3d-4b62-bf91-01525ca31d1e_LivingDiningRoom-11167,diningroom,baseline,instructscene_baseline,2,2,0,0,0,0.0,0.0,0
diningroom:d4ab07cf-fc3d-4b62-bf91-01525ca31d1e_LivingDiningRoom-11167,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,0,0,0,0.0,0.0,0
diningroom:d63b9c4d-0b03-4e0d-94d1-c113aec32e22_LivingDiningRoom-47893,diningroom,baseline,instructscene_baseline,2,1,1,1,0,0.5,1.0,0
diningroom:d63b9c4d-0b03-4e0d-94d1-c113aec32e22_LivingDiningRoom-47893,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,1,1,1,0,0.5,1.0,0
diningroom:d97a1fd8-ec70-438d-a7fd-a7badea1eda3_LivingDiningRoom-11440,diningroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
diningroom:d97a1fd8-ec70-438d-a7fd-a7badea1eda3_LivingDiningRoom-11440,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
diningroom:dd6bddd4-69e6-4636-a698-33c6efba7a7e_DiningRoom-2831,diningroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
diningroom:dd6bddd4-69e6-4636-a698-33c6efba7a7e_DiningRoom-2831,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
diningroom:e2d00f14-06f1-4b29-a9a1-f17618a2d7b7_DiningRoom-60525,diningroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
diningroom:e2d00f14-06f1-4b29-a9a1-f17618a2d7b7_DiningRoom-60525,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
diningroom:e5a744d6-d36d-4682-877f-fea6e9614c94_LivingDiningRoom-17836,diningroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
diningroom:e5a744d6-d36d-4682-877f-fea6e9614c94_LivingDiningRoom-17836,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
diningroom:e892807a-549e-4a8f-855b-075fa1b70c9f_LivingDiningRoom-19931,diningroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
diningroom:e892807a-549e-4a8f-855b-075fa1b70c9f_LivingDiningRoom-19931,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
diningroom:e8d819e4-bfb3-406e-a683-0ea452650633_LivingDiningRoom-163914,diningroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
diningroom:e8d819e4-bfb3-406e-a683-0ea452650633_LivingDiningRoom-163914,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
diningroom:eca62dc1-f5a9-4b74-a568-420fc7e66d68_LivingDiningRoom-25714,diningroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
diningroom:eca62dc1-f5a9-4b74-a568-420fc7e66d68_LivingDiningRoom-25714,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
diningroom:ed28807d-83d3-437e-95bd-cf1392ad21e9_DiningRoom-55572,diningroom,baseline,instructscene_baseline,2,2,0,0,0,0.0,0.0,0
diningroom:ed28807d-83d3-437e-95bd-cf1392ad21e9_DiningRoom-55572,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,0,0,0,0.0,0.0,0
diningroom:ef538119-2339-4538-94d3-06711fe4ae99_LivingDiningRoom-814,diningroom,baseline,instructscene_baseline,2,2,1,0,0,0.5,0.5,0
diningroom:ef538119-2339-4538-94d3-06711fe4ae99_LivingDiningRoom-814,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,1,0,0,0.5,0.5,0
diningroom:f18ac5cc-b441-40b9-ac1e-a799bdb8cf15_LivingDiningRoom-64631,diningroom,baseline,instructscene_baseline,2,2,1,0,0,0.5,0.5,0
diningroom:f18ac5cc-b441-40b9-ac1e-a799bdb8cf15_LivingDiningRoom-64631,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,1,0,0,0.5,0.5,0
diningroom:f29cea89-70ae-49d7-8d1f-b7c1e7cada53_DiningRoom-24191,diningroom,baseline,instructscene_baseline,1,1,0,0,0,0.0,0.0,0
diningroom:f29cea89-70ae-49d7-8d1f-b7c1e7cada53_DiningRoom-24191,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,0,0,0,0.0,0.0,0
diningroom:f82d44c6-df98-404b-870d-b6f378d2151e_LivingDiningRoom-6060,diningroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
diningroom:f82d44c6-df98-404b-870d-b6f378d2151e_LivingDiningRoom-6060,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
diningroom:f877d2a1-678f-49a0-a90e-e99ff27134c7_DiningRoom-13034,diningroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
diningroom:f877d2a1-678f-49a0-a90e-e99ff27134c7_DiningRoom-13034,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
diningroom:f975259e-3295-4fd2-b0b1-f300c3ed3d3d_DiningRoom-21509,diningroom,baseline,instructscene_baseline,2,2,1,0,0,0.5,0.5,0
diningroom:f975259e-3295-4fd2-b0b1-f300c3ed3d3d_DiningRoom-21509,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,1,0,0,0.5,0.5,0
diningroom:f9b500af-25f8-4d88-ab0d-f36dc3e765b8_LivingDiningRoom-99518,diningroom,baseline,instructscene_baseline,2,2,1,0,0,0.5,0.5,0
diningroom:f9b500af-25f8-4d88-ab0d-f36dc3e765b8_LivingDiningRoom-99518,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,1,0,0,0.5,0.5,0
diningroom:fa21ce43-f02e-43a0-8f64-31f81cb339b1_DiningRoom-42541,diningroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
diningroom:fa21ce43-f02e-43a0-8f64-31f81cb339b1_DiningRoom-42541,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
diningroom:fbb124a7-d4d2-46a0-9465-fc790f714350_DiningRoom-13727,diningroom,baseline,instructscene_baseline,1,1,0,0,0,0.0,0.0,0
diningroom:fbb124a7-d4d2-46a0-9465-fc790f714350_DiningRoom-13727,diningroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,0,0,0,0.0,0.0,0
livingroom:0047c3ab-951b-4182-9082-b9fbf099c142_LivingDiningRoom-2065,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:0047c3ab-951b-4182-9082-b9fbf099c142_LivingDiningRoom-2065,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:00ecd021-64bb-4bc4-b754-1796d2a12965_LivingDiningRoom-84752,livingroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
livingroom:00ecd021-64bb-4bc4-b754-1796d2a12965_LivingDiningRoom-84752,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
livingroom:016e8e9e-143b-4f12-9679-3ca930a1b6d6_LivingDiningRoom-34678,livingroom,baseline,instructscene_baseline,1,1,0,0,0,0.0,0.0,0
livingroom:016e8e9e-143b-4f12-9679-3ca930a1b6d6_LivingDiningRoom-34678,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,0,0,0,0.0,0.0,0
livingroom:0220df39-8356-4ba5-8f26-4f385afa2cae_LivingRoom-37659,livingroom,baseline,instructscene_baseline,1,1,0,0,0,0.0,0.0,0
livingroom:0220df39-8356-4ba5-8f26-4f385afa2cae_LivingRoom-37659,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,0,0,0,0.0,0.0,0
livingroom:04f0aee8-b117-434b-bcd2-a78766f49106_LivingDiningRoom-14873,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:04f0aee8-b117-434b-bcd2-a78766f49106_LivingDiningRoom-14873,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:07ad11b9-796b-46b0-8ad5-6ff44ad7c945_LivingRoom-1520,livingroom,baseline,instructscene_baseline,2,2,1,0,0,0.5,0.5,0
livingroom:07ad11b9-796b-46b0-8ad5-6ff44ad7c945_LivingRoom-1520,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,1,0,0,0.5,0.5,0
livingroom:08c22a05-81e2-41f4-8e22-c707aa082bdd_LivingRoom-17951,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:08c22a05-81e2-41f4-8e22-c707aa082bdd_LivingRoom-17951,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:0967e330-aa37-41d5-af14-04c9e8ea820c_LivingDiningRoom-629,livingroom,baseline,instructscene_baseline,2,1,1,1,0,0.5,1.0,0
livingroom:0967e330-aa37-41d5-af14-04c9e8ea820c_LivingDiningRoom-629,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,1,1,1,0,0.5,1.0,0
livingroom:0ab72fdf-ba1b-4df5-8df2-6efcfa7bb53a_LivingRoom-71071,livingroom,baseline,instructscene_baseline,2,2,1,0,0,0.5,0.5,0
livingroom:0ab72fdf-ba1b-4df5-8df2-6efcfa7bb53a_LivingRoom-71071,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,1,0,0,0.5,0.5,0
livingroom:0b6a7b14-07ce-4276-b2e7-a17d9e0b7a9d_LivingDiningRoom-2954,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:0b6a7b14-07ce-4276-b2e7-a17d9e0b7a9d_LivingDiningRoom-2954,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:0be73303-6270-482d-be06-528c07da02fb_LivingDiningRoom-1701,livingroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
livingroom:0be73303-6270-482d-be06-528c07da02fb_LivingDiningRoom-1701,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
livingroom:0c1f82d4-6aa2-401f-ae0d-f053a024aa3b_LivingDiningRoom-248,livingroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
livingroom:0c1f82d4-6aa2-401f-ae0d-f053a024aa3b_LivingDiningRoom-248,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
livingroom:0c537cc6-59c6-46d1-a865-f5424003bc48_LivingDiningRoom-270,livingroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
livingroom:0c537cc6-59c6-46d1-a865-f5424003bc48_LivingDiningRoom-270,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
livingroom:0eb7a684-6a4e-4e9f-807c-c0e0384deb3d_LivingDiningRoom-48663,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:0eb7a684-6a4e-4e9f-807c-c0e0384deb3d_LivingDiningRoom-48663,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:0f126d75-6db7-48fb-a514-909ecbe11964_LivingDiningRoom-21832,livingroom,baseline,instructscene_baseline,2,2,1,0,0,0.5,0.5,0
livingroom:0f126d75-6db7-48fb-a514-909ecbe11964_LivingDiningRoom-21832,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,1,0,0,0.5,0.5,0
livingroom:0f2b5258-2413-47c4-bbf6-106a74c1e1da_LivingDiningRoom-9790,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:0f2b5258-2413-47c4-bbf6-106a74c1e1da_LivingDiningRoom-9790,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:0f5b9b03-c5f7-4172-9386-4805616025b5_LivingDiningRoom-20097,livingroom,baseline,instructscene_baseline,2,2,1,0,0,0.5,0.5,0
livingroom:0f5b9b03-c5f7-4172-9386-4805616025b5_LivingDiningRoom-20097,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,1,0,0,0.5,0.5,0
livingroom:113df359-12ee-4a36-ac63-b342d827e117_LivingDiningRoom-15768,livingroom,baseline,instructscene_baseline,2,2,1,0,0,0.5,0.5,0
livingroom:113df359-12ee-4a36-ac63-b342d827e117_LivingDiningRoom-15768,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
livingroom:129c9a2a-f789-4cd0-82c0-2b6d5293c45f_LivingDiningRoom-32392,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:129c9a2a-f789-4cd0-82c0-2b6d5293c45f_LivingDiningRoom-32392,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:12d084a8-6632-472a-af65-32e7109e5783_LivingRoom-791,livingroom,baseline,instructscene_baseline,2,2,1,0,0,0.5,0.5,0
livingroom:12d084a8-6632-472a-af65-32e7109e5783_LivingRoom-791,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,1,0,0,0.5,0.5,0
livingroom:14e7aa9f-8774-40f4-b786-c042aecb27ff_LivingRoom-24046,livingroom,baseline,instructscene_baseline,2,0,0,2,0,0.0,0.0,0
livingroom:14e7aa9f-8774-40f4-b786-c042aecb27ff_LivingRoom-24046,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,0,0,2,0,0.0,0.0,0
livingroom:157620f5-804d-4fb4-ac22-bfd514951c74_LivingDiningRoom-3376,livingroom,baseline,instructscene_baseline,2,1,0,1,0,0.0,0.0,0
livingroom:157620f5-804d-4fb4-ac22-bfd514951c74_LivingDiningRoom-3376,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,1,0,1,0,0.0,0.0,0
livingroom:16190659-dff5-4ef7-a96f-eb2b71f88a2a_LivingDiningRoom-5119,livingroom,baseline,instructscene_baseline,2,2,1,0,0,0.5,0.5,0
livingroom:16190659-dff5-4ef7-a96f-eb2b71f88a2a_LivingDiningRoom-5119,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,1,0,0,0.5,0.5,0
livingroom:168c24cf-f3fd-41bd-b5f5-348edb6358c7_LivingDiningRoom-13594,livingroom,baseline,instructscene_baseline,2,1,1,1,0,0.5,1.0,0
livingroom:168c24cf-f3fd-41bd-b5f5-348edb6358c7_LivingDiningRoom-13594,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,1,1,1,0,0.5,1.0,0
livingroom:173d8bac-a580-4cfc-9138-2a27aa020f52_LivingDiningRoom-14618,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:173d8bac-a580-4cfc-9138-2a27aa020f52_LivingDiningRoom-14618,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:177baa22-21a7-4d8b-91df-a6934117160c_LivingRoom-13599,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:177baa22-21a7-4d8b-91df-a6934117160c_LivingRoom-13599,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:181ecd38-5ccd-45e9-a7ec-2c79f5b58e07_LivingDiningRoom-13945,livingroom,baseline,instructscene_baseline,2,2,1,0,0,0.5,0.5,0
livingroom:181ecd38-5ccd-45e9-a7ec-2c79f5b58e07_LivingDiningRoom-13945,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,1,0,0,0.5,0.5,0
livingroom:181fa1b2-dd7a-43c3-b09c-163924bb37de_LivingDiningRoom-758,livingroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
